,result,table,_start,_stop,_time,_value,_field,_measurement,sensor
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:46.536019753Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:21:54.107570848Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:02.186676782Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:10.258975217Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:18.377349676Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:26.462745491Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:34.738342001Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:42.335740247Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:50.713553924Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:22:58.367071305Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:06.508974673Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:14.151550309Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:22.271789672Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:30.407652701Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:38.511679021Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:46.139547567Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:23:54.293701893Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:02.458560307Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:10.550389613Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:18.14055429Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:26.242101754Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:34.335596463Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:42.451324148Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:50.526270198Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:24:58.615050556Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:06.181463063Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:14.297532258Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:22.416739922Z,0,alerts,suricata_stats,alpha
,_result,0,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-20T23:25:30.507761203Z,0,alerts,suricata_stats,alpha
