,result,table,_start,_stop,_time,_value,_field,_measurement,phase
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:01:34.357647445Z,235.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:01:48.454439084Z,235.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:01:59.904127914Z,235.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:02:00.080715104Z,235.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:02:07.91423618Z,235.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:02:12.208698769Z,235.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:02:19.322091641Z,235.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:02:29.72736629Z,235.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:02:39.638872943Z,235.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:02:59.539205284Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:03:00.079692474Z,234.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:03:04.671372261Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:03:12.868812182Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:03:21.559158998Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:03:32.436526581Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:03:40.459307657Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:03:59.212313784Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:00.02551184Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:07.362101015Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:30.03893608Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:38.210404199Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:46.914279514Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:52.611362591Z,233.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:04:57.753701991Z,232.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:05:01.446087864Z,232.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:05:02.87151082Z,232.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:05:08.449791278Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:05:14.189872613Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:05:30.94151684Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:05:34.89416273Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:05:43.006701988Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:00.967576321Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:00.984406938Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:07.704084718Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:24.700215172Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:29.42157519Z,232.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:36.503235274Z,233.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:44.741064959Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:06:52.95101167Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:00.094041281Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:00.162050749Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:06.444877324Z,231.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:14.060840725Z,231.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:16.194263537Z,231.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:22.896101962Z,232.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:30.999650765Z,233.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:39.706746629Z,233.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:44.537848366Z,233.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:07:58.893599853Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:00.117417763Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:06.142522747Z,233.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:29.782304934Z,233.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:49.494550585Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:49.513271389Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:49.526395602Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:55.195906707Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:08:55.214508344Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:09:00.436639646Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:09:00.456276428Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:09:08.471382573Z,233.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:09:31.478497655Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:09:39.179854935Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:10:00.419561175Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:10:00.434230657Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:10:06.419818339Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:10:27.491814062Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:10:33.357292924Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:10:40.306485658Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:10:58.928555728Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:11:02.484819136Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:11:08.431900509Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:11:26.954825705Z,234,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:11:33.351626062Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:11:38.89966335Z,234,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:00.306482688Z,233.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:01.623279666Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:07.836024464Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:18.738150296Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:28.466366968Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:34.904682678Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:43.94231444Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:54.17096118Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:12:59.274458812Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:01.420912467Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:08.925325257Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:11.671848744Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:19.405837689Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:39.661335529Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:39.675679024Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:44.735380058Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:44.754205091Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:45.666281097Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:13:59.038617722Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:14:00.096253575Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:14:07.31419104Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:14:29.910506959Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:14:39.133808895Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:14:59.760666047Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:15:00.121841881Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:15:06.861028965Z,233.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:15:14.038755812Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:15:30.892524973Z,232.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:15:36.646314407Z,232,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:15:59.442572071Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:16:00.085652787Z,233.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:16:08.971613317Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:16:24.241765362Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:16:30.230709322Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:16:37.535215079Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:16:42.629197919Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:17:00.418791997Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:17:00.460217294Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:17:04.413839313Z,233.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:17:09.473870634Z,233.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:17:30.002755458Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:17:38.134727056Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:17:59.808934399Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:18:00.110889108Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:18:07.326173666Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:18:15.614219034Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:18:21.446038766Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:18:29.586454546Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:18:36.761482032Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:18:59.505188231Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:19:00.125677467Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:19:07.615493298Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:19:12.867683564Z,234.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:19:20.967604902Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:19:29.576514918Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:19:33.27497098Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:19:39.427101655Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:00.127564906Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:00.175303538Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:06.418672901Z,234,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:13.296054983Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:19.387000788Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:25.886163097Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:32.947938519Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:41.286157595Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:20:59.986367177Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:21:00.11524852Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:21:06.050054239Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:21:18.47846427Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:21:24.768118365Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:21:32.702361022Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:21:41.91849553Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:21:59.761316528Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:22:00.071151922Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:22:13.938416114Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:22:29.382869689Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:22:39.688353823Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:00.06437371Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:01.661146715Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:11.552494389Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:29.30595553Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:36.430571897Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:41.857759433Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:47.913498941Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:23:58.950789248Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:24:00.093607871Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:24:04.04799415Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:24:29.791277617Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:24:37.879013073Z,235,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:24:43.030463753Z,235.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:24:59.570036876Z,235,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:00.0429119Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:06.683914743Z,234.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:12.841362951Z,233.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:17.979863726Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:25.308044878Z,234.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:33.434515594Z,234.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:38.559835667Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:25:50.615041546Z,234.3,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:26:01.019965483Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:26:01.034097675Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:26:05.407885621Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:26:30.226222546Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:26:39.056679453Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:27:00.162028185Z,234.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:27:00.343623624Z,234.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:27:06.647258001Z,234.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:27:13.4669517Z,234.6,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:27:42.155026196Z,235,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:27:48.397384794Z,234.7,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:27:54.810278231Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:06.317988923Z,234.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:06.349556822Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:10.105841365Z,233.9,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:24.936437746Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:24.981613897Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:25.006635394Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:30.176491626Z,233.8,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:30.203754142Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:37.156901801Z,234.1,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:39.136249402Z,234.2,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:28:49.5680267Z,234.5,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:29:00.079843477Z,234.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:29:00.293040647Z,234.4,voltage_v,energy,test
,_result,11,2026-07-20T23:00:00Z,2026-07-21T23:15:00Z,2026-07-21T05:29:08.424725795Z,234,voltage_v,energy,test
