time,node,metric,value
2026-07-20T23:25:19.347841721Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:25:19.365917955Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:25:24.373585506Z,CC8DA20CDB50,humidity,63.0
2026-07-20T23:25:24.39795987Z,CC8DA20CDB50,humidity,63.0
2026-07-20T23:25:29.363679231Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:25:29.39111542Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:25:34.367828759Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:25:34.394393109Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:25:39.354343665Z,CC8DA20CDB50,humidity,58.7
2026-07-20T23:25:39.374470572Z,CC8DA20CDB50,humidity,58.7
2026-07-20T23:25:44.594547182Z,CC8DA20CDB50,humidity,58.3
2026-07-20T23:25:44.613541162Z,CC8DA20CDB50,humidity,58.3
2026-07-20T23:25:49.353782707Z,CC8DA20CDB50,humidity,62.7
2026-07-20T23:25:49.377787576Z,CC8DA20CDB50,humidity,62.7
2026-07-20T23:25:54.374906444Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:25:54.396156335Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:25:59.35404551Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:25:59.371934784Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:26:04.369984358Z,CC8DA20CDB50,humidity,58.9
2026-07-20T23:26:04.391078641Z,CC8DA20CDB50,humidity,58.9
2026-07-20T23:26:09.363300121Z,CC8DA20CDB50,humidity,58.5
2026-07-20T23:26:09.386070027Z,CC8DA20CDB50,humidity,58.5
2026-07-20T23:26:15.826821067Z,CC8DA20CDB50,humidity,60.5
2026-07-20T23:26:15.849263292Z,CC8DA20CDB50,humidity,60.5
2026-07-20T23:26:19.82868997Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:26:19.852719617Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:26:25.033179636Z,CC8DA20CDB50,humidity,59.4
2026-07-20T23:26:25.061324464Z,CC8DA20CDB50,humidity,59.4
2026-07-20T23:26:30.258334526Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:26:30.276906753Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:26:35.178386091Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:26:35.197448014Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:26:39.784017077Z,CC8DA20CDB50,humidity,63.0
2026-07-20T23:26:39.812975318Z,CC8DA20CDB50,humidity,63.0
2026-07-20T23:26:45.020662136Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:26:45.042363058Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:26:50.334590568Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:26:50.355682944Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:26:55.14004703Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:26:55.159116954Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:27:00.06884241Z,CC8DA20CDB50,humidity,59.8
2026-07-20T23:27:00.09333155Z,CC8DA20CDB50,humidity,59.8
2026-07-20T23:27:05.385070017Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:27:05.404382511Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:27:09.890724604Z,CC8DA20CDB50,humidity,60.4
2026-07-20T23:27:09.910218206Z,CC8DA20CDB50,humidity,60.4
2026-07-20T23:27:15.108904868Z,CC8DA20CDB50,humidity,58.6
2026-07-20T23:27:15.126684515Z,CC8DA20CDB50,humidity,58.6
2026-07-20T23:27:20.03236041Z,CC8DA20CDB50,humidity,57.4
2026-07-20T23:27:20.055275315Z,CC8DA20CDB50,humidity,57.4
2026-07-20T23:27:24.943809283Z,CC8DA20CDB50,humidity,60.1
2026-07-20T23:27:24.964719513Z,CC8DA20CDB50,humidity,60.1
2026-07-20T23:27:30.158401289Z,CC8DA20CDB50,humidity,59.2
2026-07-20T23:27:30.182963373Z,CC8DA20CDB50,humidity,59.2
2026-07-20T23:27:35.077961001Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:27:35.10127114Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:27:39.790619273Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:27:39.810882587Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:27:45.211003818Z,CC8DA20CDB50,humidity,61.3
2026-07-20T23:27:45.228171436Z,CC8DA20CDB50,humidity,61.3
2026-07-20T23:27:49.825850889Z,CC8DA20CDB50,humidity,62.2
2026-07-20T23:27:49.846231183Z,CC8DA20CDB50,humidity,62.2
2026-07-20T23:27:55.35123576Z,CC8DA20CDB50,humidity,60.4
2026-07-20T23:27:55.371041266Z,CC8DA20CDB50,humidity,60.4
2026-07-20T23:28:00.269435266Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:28:00.293178603Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:28:04.88198837Z,CC8DA20CDB50,humidity,59.5
2026-07-20T23:28:04.903195244Z,CC8DA20CDB50,humidity,59.5
2026-07-20T23:28:10.408418359Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:28:10.434348256Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:28:15.632216847Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:28:15.654727924Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:28:20.556056054Z,CC8DA20CDB50,humidity,61.6
2026-07-20T23:28:20.572061634Z,CC8DA20CDB50,humidity,61.6
2026-07-20T23:28:25.766575658Z,CC8DA20CDB50,humidity,60.7
2026-07-20T23:28:25.796133706Z,CC8DA20CDB50,humidity,60.7
2026-07-20T23:28:30.387879478Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:28:30.4126448Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:28:35.602841714Z,CC8DA20CDB50,humidity,61.9
2026-07-20T23:28:35.622554536Z,CC8DA20CDB50,humidity,61.9
2026-07-20T23:28:40.508632246Z,CC8DA20CDB50,humidity,59.2
2026-07-20T23:28:40.534150224Z,CC8DA20CDB50,humidity,59.2
2026-07-20T23:28:45.431878862Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:28:45.446992955Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:28:50.6474782Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:28:50.67571099Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:28:55.569308756Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:28:55.589123039Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:29:00.594388767Z,CC8DA20CDB50,humidity,61.4
2026-07-20T23:29:00.621879457Z,CC8DA20CDB50,humidity,61.4
2026-07-20T23:29:05.704676055Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:29:05.727821216Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:29:10.61545953Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:29:10.637959274Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:29:15.84206781Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:29:15.867114166Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:29:20.754241943Z,CC8DA20CDB50,humidity,62.1
2026-07-20T23:29:20.77794541Z,CC8DA20CDB50,humidity,62.1
2026-07-20T23:29:25.367030909Z,CC8DA20CDB50,humidity,58.6
2026-07-20T23:29:25.386076223Z,CC8DA20CDB50,humidity,58.6
2026-07-20T23:29:30.896861729Z,CC8DA20CDB50,humidity,57.6
2026-07-20T23:29:30.917938273Z,CC8DA20CDB50,humidity,57.6
2026-07-20T23:29:35.807562548Z,CC8DA20CDB50,humidity,62.0
2026-07-20T23:29:35.834683836Z,CC8DA20CDB50,humidity,62.0
2026-07-20T23:29:40.422726661Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:29:40.442134265Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:29:45.638397987Z,CC8DA20CDB50,humidity,58.0
2026-07-20T23:29:45.655015521Z,CC8DA20CDB50,humidity,58.0
2026-07-20T23:29:50.860120878Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:29:50.891572177Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:29:55.881650354Z,CC8DA20CDB50,humidity,58.1
2026-07-20T23:29:55.90682406Z,CC8DA20CDB50,humidity,58.1
2026-07-20T23:30:00.697812489Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:30:00.718102544Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:30:05.622034362Z,CC8DA20CDB50,humidity,62.5
2026-07-20T23:30:05.637839371Z,CC8DA20CDB50,humidity,62.5
2026-07-20T23:30:10.837649605Z,CC8DA20CDB50,humidity,57.0
2026-07-20T23:30:10.862821607Z,CC8DA20CDB50,humidity,57.0
2026-07-20T23:30:15.747446847Z,CC8DA20CDB50,humidity,59.5
2026-07-20T23:30:15.778504688Z,CC8DA20CDB50,humidity,59.5
2026-07-20T23:30:20.360402826Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:30:20.378178381Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:30:26.189888602Z,CC8DA20CDB50,humidity,57.3
2026-07-20T23:30:26.215892147Z,CC8DA20CDB50,humidity,57.3
2026-07-20T23:30:30.797039212Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:30:30.820524091Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:30:35.713394266Z,CC8DA20CDB50,humidity,60.7
2026-07-20T23:30:35.732095067Z,CC8DA20CDB50,humidity,60.7
2026-07-20T23:30:40.734209019Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:30:40.755721649Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:30:45.555172755Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:30:45.579615546Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:30:50.763382961Z,CC8DA20CDB50,humidity,57.9
2026-07-20T23:30:50.782855732Z,CC8DA20CDB50,humidity,57.9
2026-07-20T23:30:55.680322173Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:30:55.704628188Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:31:00.609239511Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:31:00.627767684Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:31:05.819792752Z,CC8DA20CDB50,humidity,61.8
2026-07-20T23:31:05.846309531Z,CC8DA20CDB50,humidity,61.8
2026-07-20T23:31:10.731191132Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:31:10.752083531Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:31:15.646090744Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:31:15.664778174Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:31:20.866536299Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:31:20.886982444Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:31:25.491864004Z,CC8DA20CDB50,humidity,63.0
2026-07-20T23:31:25.515003888Z,CC8DA20CDB50,humidity,63.0
2026-07-20T23:31:30.699628235Z,CC8DA20CDB50,humidity,60.1
2026-07-20T23:31:30.718043855Z,CC8DA20CDB50,humidity,60.1
2026-07-20T23:31:35.619079Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:31:35.637567489Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:31:40.536449893Z,CC8DA20CDB50,humidity,58.9
2026-07-20T23:31:40.553348757Z,CC8DA20CDB50,humidity,58.9
2026-07-20T23:31:46.063994203Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:31:46.094113411Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:31:50.67031615Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:31:50.691198253Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:31:56.099464131Z,CC8DA20CDB50,humidity,62.3
2026-07-20T23:31:56.127914178Z,CC8DA20CDB50,humidity,62.3
2026-07-20T23:32:00.806400189Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:32:00.832871302Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:32:05.723986765Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:32:05.739951069Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:32:10.948101569Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:32:10.97104353Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:32:15.862387553Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:32:15.887979253Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:32:20.526811377Z,CC8DA20CDB50,humidity,58.3
2026-07-20T23:32:20.542055025Z,CC8DA20CDB50,humidity,58.3
2026-07-20T23:32:25.997609922Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:32:26.016803179Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:32:30.912580167Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:32:30.934385959Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:32:35.587595773Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:32:35.619103127Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:32:40.745976672Z,CC8DA20CDB50,humidity,59.4
2026-07-20T23:32:40.767246861Z,CC8DA20CDB50,humidity,59.4
2026-07-20T23:32:45.66140431Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:32:45.681331297Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:32:50.879915339Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:32:50.895085636Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:32:55.804211817Z,CC8DA20CDB50,humidity,61.8
2026-07-20T23:32:55.830035458Z,CC8DA20CDB50,humidity,61.8
2026-07-20T23:33:00.511985795Z,CC8DA20CDB50,humidity,59.4
2026-07-20T23:33:00.529735702Z,CC8DA20CDB50,humidity,59.4
2026-07-20T23:33:06.038867683Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:33:06.064860044Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:33:10.852292291Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:33:10.876543085Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:33:15.77814665Z,CC8DA20CDB50,humidity,58.2
2026-07-20T23:33:15.807166763Z,CC8DA20CDB50,humidity,58.2
2026-07-20T23:33:20.98634124Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:33:21.00683957Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:33:25.600973872Z,CC8DA20CDB50,humidity,61.6
2026-07-20T23:33:25.61923205Z,CC8DA20CDB50,humidity,61.6
2026-07-20T23:33:30.52294226Z,CC8DA20CDB50,humidity,58.0
2026-07-20T23:33:30.547629881Z,CC8DA20CDB50,humidity,58.0
2026-07-20T23:33:35.739459888Z,CC8DA20CDB50,humidity,62.9
2026-07-20T23:33:35.760822835Z,CC8DA20CDB50,humidity,62.9
2026-07-20T23:33:40.981180577Z,CC8DA20CDB50,humidity,61.0
2026-07-20T23:33:41.008187535Z,CC8DA20CDB50,humidity,61.0
2026-07-20T23:33:45.88072921Z,CC8DA20CDB50,humidity,61.8
2026-07-20T23:33:45.899104516Z,CC8DA20CDB50,humidity,61.8
2026-07-20T23:33:51.094875902Z,CC8DA20CDB50,humidity,57.7
2026-07-20T23:33:51.113296855Z,CC8DA20CDB50,humidity,57.7
2026-07-20T23:33:56.007333667Z,CC8DA20CDB50,humidity,61.9
2026-07-20T23:33:56.031814217Z,CC8DA20CDB50,humidity,61.9
2026-07-20T23:34:01.228710186Z,CC8DA20CDB50,humidity,61.4
2026-07-20T23:34:01.248700413Z,CC8DA20CDB50,humidity,61.4
2026-07-20T23:34:05.849696324Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:34:05.872431992Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:34:11.018865037Z,CC8DA20CDB50,humidity,60.2
2026-07-20T23:34:11.042029754Z,CC8DA20CDB50,humidity,60.2
2026-07-20T23:34:16.589834444Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:34:16.615262314Z,CC8DA20CDB50,humidity,60.8
2026-07-20T23:34:21.200581092Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:34:21.219166321Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:34:26.428557512Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:34:26.454931794Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:34:31.647850469Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:34:31.669315675Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:34:36.263078634Z,CC8DA20CDB50,humidity,58.3
2026-07-20T23:34:36.283851794Z,CC8DA20CDB50,humidity,58.3
2026-07-20T23:34:41.227873812Z,CC8DA20CDB50,humidity,62.2
2026-07-20T23:34:41.257368715Z,CC8DA20CDB50,humidity,62.2
2026-07-20T23:34:46.35152173Z,CC8DA20CDB50,humidity,58.2
2026-07-20T23:34:46.377901604Z,CC8DA20CDB50,humidity,58.2
2026-07-20T23:34:51.657358733Z,CC8DA20CDB50,humidity,57.1
2026-07-20T23:34:51.675431747Z,CC8DA20CDB50,humidity,57.1
2026-07-20T23:34:56.533128514Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:34:56.554811327Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:35:01.457402628Z,CC8DA20CDB50,humidity,57.7
2026-07-20T23:35:01.481455981Z,CC8DA20CDB50,humidity,57.7
2026-07-20T23:35:06.671935935Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:35:06.699822639Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:35:11.276972841Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:35:11.299143814Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:35:16.500769723Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:35:16.52301251Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:35:21.407564714Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:35:21.433335912Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:35:26.631234825Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:35:26.651755137Z,CC8DA20CDB50,humidity,59.1
2026-07-20T23:35:31.543976067Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:35:31.561345536Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:35:36.470792718Z,CC8DA20CDB50,humidity,59.8
2026-07-20T23:35:36.489178191Z,CC8DA20CDB50,humidity,59.8
2026-07-20T23:35:41.388766575Z,CC8DA20CDB50,humidity,62.5
2026-07-20T23:35:41.415877994Z,CC8DA20CDB50,humidity,62.5
2026-07-20T23:35:46.600386225Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:35:46.622688474Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:35:51.520528573Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:35:51.539701534Z,CC8DA20CDB50,humidity,59.7
2026-07-20T23:35:56.436033918Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:35:56.452121387Z,CC8DA20CDB50,humidity,61.7
2026-07-20T23:36:01.650286834Z,CC8DA20CDB50,humidity,58.6
2026-07-20T23:36:01.676968685Z,CC8DA20CDB50,humidity,58.6
2026-07-20T23:36:06.568248629Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:36:06.589882665Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:36:11.586902773Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:36:11.615613725Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:36:16.705288132Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:36:16.726443434Z,CC8DA20CDB50,humidity,60.0
2026-07-20T23:36:21.321864422Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:36:21.342755562Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:36:26.540249568Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:36:26.560329109Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:36:31.756801169Z,CC8DA20CDB50,humidity,60.1
2026-07-20T23:36:31.775568803Z,CC8DA20CDB50,humidity,60.1
2026-07-20T23:36:36.170664348Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:36:36.192522029Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:36:41.591743083Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:36:41.621520167Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:36:46.203492824Z,CC8DA20CDB50,humidity,60.9
2026-07-20T23:36:46.221636597Z,CC8DA20CDB50,humidity,60.9
2026-07-20T23:36:51.730867256Z,CC8DA20CDB50,humidity,58.0
2026-07-20T23:36:51.753771403Z,CC8DA20CDB50,humidity,58.0
2026-07-20T23:36:56.644417027Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:36:56.66450592Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:37:01.253784939Z,CC8DA20CDB50,humidity,60.5
2026-07-20T23:37:01.272460056Z,CC8DA20CDB50,humidity,60.5
2026-07-20T23:37:06.473046222Z,CC8DA20CDB50,humidity,62.7
2026-07-20T23:37:06.497803453Z,CC8DA20CDB50,humidity,62.7
2026-07-20T23:37:11.389802861Z,CC8DA20CDB50,humidity,61.0
2026-07-20T23:37:11.412507993Z,CC8DA20CDB50,humidity,61.0
2026-07-20T23:37:16.313767359Z,CC8DA20CDB50,humidity,62.1
2026-07-20T23:37:16.335146196Z,CC8DA20CDB50,humidity,62.1
2026-07-20T23:37:21.526326543Z,CC8DA20CDB50,humidity,57.6
2026-07-20T23:37:21.54633988Z,CC8DA20CDB50,humidity,57.6
2026-07-20T23:37:26.751989389Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:37:26.769972904Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:37:31.664760354Z,CC8DA20CDB50,humidity,59.9
2026-07-20T23:37:31.696783813Z,CC8DA20CDB50,humidity,59.9
2026-07-20T23:37:36.575737921Z,CC8DA20CDB50,humidity,58.9
2026-07-20T23:37:36.599533981Z,CC8DA20CDB50,humidity,58.9
2026-07-20T23:37:41.154774513Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:37:41.179477727Z,CC8DA20CDB50,humidity,60.6
2026-07-20T23:37:46.41267962Z,CC8DA20CDB50,humidity,59.9
2026-07-20T23:37:46.43697271Z,CC8DA20CDB50,humidity,59.9
2026-07-20T23:37:51.736014646Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:37:51.761109095Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:37:56.543743874Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:37:56.5612926Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:38:01.766178079Z,CC8DA20CDB50,humidity,58.5
2026-07-20T23:38:01.789244835Z,CC8DA20CDB50,humidity,58.5
2026-07-20T23:38:06.684171Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:38:06.703295851Z,CC8DA20CDB50,humidity,59.6
2026-07-20T23:38:11.599314557Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:38:11.630413363Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:38:16.515552823Z,CC8DA20CDB50,humidity,61.6
2026-07-20T23:38:16.538091254Z,CC8DA20CDB50,humidity,61.6
2026-07-20T23:38:21.435856049Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:38:21.45212146Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:38:26.756344057Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:38:26.777571433Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:38:31.268722491Z,CC8DA20CDB50,humidity,57.1
2026-07-20T23:38:31.290644394Z,CC8DA20CDB50,humidity,57.1
2026-07-20T23:38:36.192064105Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:38:36.219301282Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:38:41.706499997Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:38:41.734673419Z,CC8DA20CDB50,humidity,60.3
2026-07-20T23:38:46.319840075Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:38:46.338200771Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:38:51.538994218Z,CC8DA20CDB50,humidity,57.9
2026-07-20T23:38:51.562371896Z,CC8DA20CDB50,humidity,57.9
2026-07-20T23:38:56.758387692Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:38:56.784562811Z,CC8DA20CDB50,humidity,58.4
2026-07-20T23:39:01.37044822Z,CC8DA20CDB50,humidity,62.0
2026-07-20T23:39:01.389787179Z,CC8DA20CDB50,humidity,62.0
2026-07-20T23:39:06.588403738Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:39:06.614069475Z,CC8DA20CDB50,humidity,57.5
2026-07-20T23:39:11.504896501Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:39:11.523975093Z,CC8DA20CDB50,humidity,58.8
2026-07-20T23:39:16.425910181Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:39:16.444938015Z,CC8DA20CDB50,humidity,57.2
2026-07-20T23:39:21.646581905Z,CC8DA20CDB50,humidity,60.4
2026-07-20T23:39:21.668197442Z,CC8DA20CDB50,humidity,60.4
2026-07-20T23:39:26.561002796Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:39:26.582785441Z,CC8DA20CDB50,humidity,59.3
2026-07-20T23:39:31.471699964Z,CC8DA20CDB50,humidity,58.1
2026-07-20T23:39:31.492706047Z,CC8DA20CDB50,humidity,58.1
2026-07-20T23:39:36.383328621Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:39:36.400899625Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:39:41.307895054Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:39:41.325994939Z,CC8DA20CDB50,humidity,62.4
2026-07-20T23:39:47.373764328Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:39:47.392309409Z,CC8DA20CDB50,humidity,62.6
2026-07-20T23:39:52.160186202Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:39:52.180909734Z,CC8DA20CDB50,humidity,62.8
2026-07-20T23:39:56.671046944Z,CC8DA20CDB50,humidity,57.7
2026-07-20T23:39:56.69156046Z,CC8DA20CDB50,humidity,57.7
2026-07-20T23:40:01.88736306Z,CC8DA20CDB50,humidity,61.4
2026-07-20T23:40:01.914191725Z,CC8DA20CDB50,humidity,61.4
2026-07-20T23:40:06.802422787Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:40:06.82098611Z,CC8DA20CDB50,humidity,61.1
2026-07-20T23:40:12.127884854Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:40:12.146913984Z,CC8DA20CDB50,humidity,61.2
2026-07-20T23:40:16.938472329Z,CC8DA20CDB50,humidity,61.9
2026-07-20T23:40:16.959789555Z,CC8DA20CDB50,humidity,61.9
2026-07-20T23:40:22.352803234Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:40:22.370931081Z,CC8DA20CDB50,humidity,61.5
2026-07-20T23:40:27.32050172Z,CC8DA20CDB50,humidity,57.4
2026-07-20T23:40:27.339455684Z,CC8DA20CDB50,humidity,57.4
2026-07-20T23:40:32.325561737Z,CC8DA20CDB50,humidity,57.8
2026-07-20T23:40:32.388393636Z,CC8DA20CDB50,humidity,57.8
2026-07-20T23:40:37.201026661Z,CC8DA20CDB50,humidity,59.0
2026-07-20T23:40:37.221986319Z,CC8DA20CDB50,humidity,59.0
